ID,CAT DEPTO,CAT MUN,REGION,DEPARTAME_COD,DEPARTAME_NOMBRE,MUNICIPIO_NOMBRE,MUNICIPIO_COD,LIN BASE 2014,META,AVA,PER INSC REG,PER INSC,PER BEN EMP,PER BEN BOOTSCAMPS,PER CAP EMP,PER GRAD,EQU ACOMP,EQU ETP TEMP,EQU ETP MAD,CAMB JUEG,AYUDAPPS,TOT STAR UPS,INV MINTIC EJEC,INV MINITC PROY,POR INV MINITC,INV CONTR EJEC,CONTR PROY,INV MINTIC PROY CONT,COSTO,ID_INDICADOR,FECHA CARGUE,FECHA VIGENCIA,META1
,,,Regi�n Centro Orient,68,SANTANDER,VETAS,68867,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Centro Orient,54,NORTE DE SANTANDER,BUCARASICA,54109,0,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Llano,81,ARAUCA,SARAVENA,81736,8,Por demanda,0,0,0,13,13,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Eje Cafetero,05,ANTIOQUIA,ENTRERRIOS,05264,3,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,LA CALERA,25377,19,Por demanda,0,0,0,16,16,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
5607,,,Regi�n Eje Cafetero,05,ANTIOQUIA,RETIRO,05607,0,52000,0,0,0,8,8,0,0,0,0,0,0,0,0,"211070,00","211070,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Centro Orient,15,BOYACA,DUITAMA,15238,88,Por demanda,0,0,0,102,102,0,0,1,1,0,0,0,0,"19495350,00","19495350,00",,"1949535,00","1949535,00",",00",,3226,2015-12-31,2015-12-31,
52786,,,Regi�n Pac�fico,52,NARI�O,TAMINANGO,52786,0,52000,0,0,0,2,2,0,0,0,0,0,0,0,0,"5025,00","5025,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Centro Sur,41,HUILA,SAN AGUSTIN,41668,3,Por demanda,0,0,0,3,3,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
17013,,,Regi�n Eje Cafetero,17,CALDAS,AGUADAS,17013,0,52000,0,0,0,3,3,0,0,0,0,0,0,0,0,"32666,00","32666,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
50251,,,Regi�n Llano,50,META,EL CASTILLO,50251,0,52000,0,0,0,4,4,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,7691,2020-12-31,2020-12-31,
27073,,,Regi�n Pac�fico,27,CHOCO,BAGADO,27073,0,30000,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Centro Sur,41,HUILA,SUAZA,41770,1,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
66170,,,Regi�n Eje Cafetero,66,RISARALDA,DOSQUEBRADAS,66170,0,22000,0,0,0,125,125,0,0,0,0,0,0,0,0,"6746642,00","6746642,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Centro Sur,91,AMAZONAS,PUERTO SANTANDER,91669,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
50150,,,Regi�n Llano,50,META,CASTILLA LA NUEVA,50150,0,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,"5025,00","5025,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
18753,,,Regi�n Centro Sur,18,CAQUETA,SAN VICENTE DEL CAGUAN,18753,0,30000,0,0,0,3,3,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,MEDINA,25438,1,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Eje Cafetero,17,CALDAS,ANSERMA,17042,6,Por demanda,0,0,0,15,15,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Pac�fico,52,NARI�O,TUQUERRES,52838,6,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Pac�fico,19,CAUCA,LA VEGA,19397,1,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
54800,,,Regi�n Centro Orient,54,NORTE DE SANTANDER,TEORAMA,54800,0,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,"7538,00","7538,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,UTICA,25851,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
44847,,,Regi�n Caribe,44,LA GUAJIRA,URIBIA,44847,0,30000,0,0,0,3,3,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,SAN CAYETANO,25653,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Centro Sur,41,HUILA,VILLAVIEJA,41872,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Centro Sur,73,TOLIMA,ESPINAL,73268,31,Por demanda,0,0,0,5,5,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
13744,,,Regi�n Caribe,13,BOLIVAR,SIMITI,13744,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Centro Orient,15,BOYACA,TINJACA,15808,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
13458,,,Regi�n Caribe,13,BOLIVAR,MONTECRISTO,13458,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Centro Orient,68,SANTANDER,CABRERA,68121,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Centro Orient,54,NORTE DE SANTANDER,LA PLAYA,54398,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Eje Cafetero,05,ANTIOQUIA,MARINILLA,05440,13,Por demanda,0,0,0,18,18,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Eje Cafetero,05,ANTIOQUIA,ENVIGADO,05266,245,Por demanda,0,0,0,238,238,0,0,2,1,1,0,0,0,"100220400,00","100220400,00",,"10022040,00","10022040,00",",00",,3226,2015-12-31,2015-12-31,
5809,,,Regi�n Eje Cafetero,05,ANTIOQUIA,TITIRIBI,05809,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
25483,,,Regi�n Centro Orient,25,CUNDINAMARCA,NARI�O,25483,0,30000,0,0,0,3,3,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Pac�fico,76,VALLE DEL CAUCA,CANDELARIA,76130,24,Por demanda,0,0,0,24,24,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Llano,81,ARAUCA,FORTUL,81300,1,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Caribe,23,CORDOBA,PUERTO ESCONDIDO,23574,0,Por demanda,0,0,0,2,2,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Centro Sur,86,PUTUMAYO,SAN MIGUEL,86757,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
50711,,,Regi�n Llano,50,META,VISTAHERMOSA,50711,0,52000,0,0,0,3,3,0,0,0,0,0,0,0,0,"5025,00","5025,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
13300,,,Regi�n Caribe,13,BOLIVAR,HATILLO DE LOBA,13300,0,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,"108048,00","108048,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Centro Orient,15,BOYACA,LA CAPILLA,15380,1,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Eje Cafetero,05,ANTIOQUIA,GUADALUPE,05315,35,Por demanda,0,0,0,17,17,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Centro Orient,15,BOYACA,TENZA,15798,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
15676,,,Regi�n Centro Orient,15,BOYACA,SAN MIGUEL DE SEMA,15676,0,30000,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Pac�fico,52,NARI�O,BARBACOAS,52079,0,Por demanda,0,0,0,3,3,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
5380,,,Regi�n Eje Cafetero,05,ANTIOQUIA,LA ESTRELLA,05380,0,52000,0,0,0,39,39,0,0,3,0,3,0,0,0,"162126941,00","162126941,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Centro Orient,68,SANTANDER,MACARAVITA,68425,0,Por demanda,0,0,0,2,2,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Pac�fico,52,NARI�O,CUMBITARA,52233,1,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Centro Orient,54,NORTE DE SANTANDER,EL TARRA,54250,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Centro Sur,41,HUILA,LA PLATA,41396,3,Por demanda,0,0,0,9,9,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Pac�fico,76,VALLE DEL CAUCA,JAMUNDI,76364,23,Por demanda,0,0,0,27,27,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,NARI�O,25483,0,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,CAJICA,25126,40,Por demanda,0,0,0,55,55,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Centro Orient,68,SANTANDER,AGUADA,68013,160,Por demanda,0,0,0,9,9,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
25580,,,Regi�n Centro Orient,25,CUNDINAMARCA,PULI,25580,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,PARATEBUENO,25530,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
68077,,,Regi�n Centro Orient,68,SANTANDER,BARBOSA,68077,0,30000,0,0,0,14,14,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Caribe,44,LA GUAJIRA,RIOHACHA,44001,74,Por demanda,0,0,0,12,12,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,CHOCONTA,25183,3,Por demanda,0,0,0,2,2,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Caribe,44,LA GUAJIRA,EL MOLINO,44110,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Eje Cafetero,05,ANTIOQUIA,ITAGUI,05360,190,Por demanda,0,0,0,148,148,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Pac�fico,76,VALLE DEL CAUCA,PRADERA,76563,9,Por demanda,0,0,0,6,6,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Llano,95,GUAVIARE,EL RETORNO,95025,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Eje Cafetero,17,CALDAS,BELALCAZAR,17088,1,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
5679,,,Regi�n Eje Cafetero,05,ANTIOQUIA,SANTA BARBARA,05679,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
5107,,,Regi�n Eje Cafetero,05,ANTIOQUIA,BRICE�O,05107,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Llano,97,VAUPES,YAVARATE,97889,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Caribe,70,SUCRE,SAN ONOFRE,70713,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Centro Sur,73,TOLIMA,SUAREZ,73770,0,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,MANTA,25436,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Pac�fico,19,CAUCA,LOPEZ,19418,0,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
11001,,,Regi�n Centro Orient,11,BOGOTA,"BOGOTA, D.C.",11001,0,30000,0,0,0,13464,13464,0,0,225,181,44,0,0,0,",00","4209198519,00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Eje Cafetero,05,ANTIOQUIA,SANTA ROSA DE OSOS,05686,2,Por demanda,0,0,0,2,2,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Centro Sur,18,CAQUETA,SOLITA,18785,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Caribe,13,BOLIVAR,SIMITI,13744,2,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
25489,,,Regi�n Centro Orient,25,CUNDINAMARCA,NIMAIMA,25489,0,52000,0,0,0,1,1,0,0,0,0,0,0,0,0,"5025,00","5025,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
15763,,,Regi�n Centro Orient,15,BOYACA,SOTAQUIRA,15763,0,22000,0,0,0,3,3,0,0,0,0,0,0,0,0,"174700,00","174700,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
13688,,,Regi�n Caribe,13,BOLIVAR,SANTA ROSA DEL SUR,13688,0,30000,0,0,0,2,2,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
73268,,,Regi�n Centro Sur,73,TOLIMA,ESPINAL,73268,0,52000,0,0,0,39,39,0,0,2,2,0,0,0,0,"7174760,00","7174760,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Caribe,08,ATLANTICO,CANDELARIA,08141,1,Por demanda,0,0,0,4,4,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
68689,,,Regi�n Centro Orient,68,SANTANDER,SAN VICENTE DE CHUCURI,68689,0,22000,0,0,0,8,8,0,0,0,0,0,0,0,0,"586895,00","586895,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Pac�fico,52,NARI�O,ALBAN,52019,52,Por demanda,0,0,0,9,9,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Caribe,47,MAGDALENA,CHIBOLO,47170,0,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Centro Orient,15,BOYACA,GUATEQUE,15322,3,Por demanda,0,0,0,2,2,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Centro Orient,54,NORTE DE SANTANDER,ABREGO,54003,82,Por demanda,0,0,0,7,7,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
15842,,,Regi�n Centro Orient,15,BOYACA,UMBITA,15842,0,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,"5025,00","5025,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
50313,,,Regi�n Llano,50,META,GRANADA,50313,0,30000,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Pac�fico,76,VALLE DEL CAUCA,ROLDANILLO,76622,8,Por demanda,0,0,0,15,15,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
68307,,,Regi�n Centro Orient,68,SANTANDER,GIRON,68307,0,30000,0,0,0,14,14,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Centro Orient,68,SANTANDER,FLORIDABLANCA,68276,153,Por demanda,0,0,0,120,120,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
20400,,,Regi�n Caribe,20,CESAR,LA JAGUA DE IBIRICO,20400,0,52000,0,0,0,35,35,0,0,0,0,0,0,0,0,"533976,00","533976,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Caribe,70,SUCRE,COLOSO,70204,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
15516,,,Regi�n Centro Orient,15,BOYACA,PAIPA,15516,0,22000,0,0,0,22,22,0,0,0,0,0,0,0,0,"651786,00","651786,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Caribe,23,CORDOBA,LORICA,23417,12,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
73616,,,Regi�n Centro Sur,73,TOLIMA,RIOBLANCO,73616,0,52000,0,0,0,5,5,0,0,0,0,0,0,0,0,"5025,00","5025,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Centro Sur,86,PUTUMAYO,COLON,86219,3,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Eje Cafetero,17,CALDAS,SAMANA,17662,21,Por demanda,0,0,0,2,2,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Caribe,13,BOLIVAR,SAN ESTANISLAO,13647,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Pac�fico,76,VALLE DEL CAUCA,ANDALUCIA,76036,2,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Llano,94,GUAINIA,MAPIRIPANA,94663,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
27150,,,Regi�n Pac�fico,27,CHOCO,CARMEN DEL DARIEN,27150,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,GUAYABAL DE SIQUIMA,25328,0,Por demanda,0,0,0,3,3,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Caribe,20,CESAR,LA PAZ,20621,4,Por demanda,0,0,0,3,3,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Caribe,23,CORDOBA,LOS CORDOBAS,23419,1,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Eje Cafetero,05,ANTIOQUIA,ANGELOPOLIS,05036,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Caribe,23,CORDOBA,SAHAGUN,23660,21,Por demanda,0,0,0,21,21,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
15212,,,Regi�n Centro Orient,15,BOYACA,COPER,15212,0,22000,0,0,0,1,1,0,0,0,0,0,0,0,0,"82439,00","82439,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Centro Orient,15,BOYACA,BELEN,15087,2,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
66318,,,Regi�n Eje Cafetero,66,RISARALDA,GUATICA,66318,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Llano,97,VAUPES,PACOA,97511,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Caribe,47,MAGDALENA,ZAPAYAN,47960,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
5120,,,Regi�n Eje Cafetero,05,ANTIOQUIA,CACERES,05120,0,22000,0,0,0,2,2,0,0,0,0,0,0,0,0,"92261,00","92261,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Llano,50,META,PUERTO CONCORDIA,50450,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Caribe,44,LA GUAJIRA,LA JAGUA DEL PILAR,44420,0,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Caribe,13,BOLIVAR,TURBACO,13836,12,Por demanda,0,0,0,7,7,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
25224,,,Regi�n Centro Orient,25,CUNDINAMARCA,CUCUNUBA,25224,0,52000,0,0,0,2,2,0,0,0,0,0,0,0,0,"15076,00","15076,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
5854,,,Regi�n Eje Cafetero,05,ANTIOQUIA,VALDIVIA,05854,0,22000,0,0,0,1,1,0,0,0,0,0,0,0,0,"82439,00","82439,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
5819,,,Regi�n Eje Cafetero,05,ANTIOQUIA,TOLEDO,05819,0,30000,0,0,0,3,3,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Centro Sur,73,TOLIMA,CUNDAY,73226,2,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,FOSCA,25281,2,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Pac�fico,76,VALLE DEL CAUCA,LA CUMBRE,76377,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Eje Cafetero,17,CALDAS,PENSILVANIA,17541,1,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
44035,,,Regi�n Caribe,44,LA GUAJIRA,ALBANIA,44035,0,22000,0,0,0,7,7,0,0,0,0,0,0,0,0,"504456,00","504456,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Caribe,20,CESAR,TAMALAMEQUE,20787,3,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
5101,,,Regi�n Eje Cafetero,05,ANTIOQUIA,CIUDAD BOLIVAR,05101,0,52000,0,0,0,4,4,0,0,0,0,0,0,0,0,"7538,00","7538,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
52317,,,Regi�n Pac�fico,52,NARI�O,GUACHUCAL,52317,0,52000,0,0,0,2,2,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Centro Orient,68,SANTANDER,PALMAS DEL SOCORRO,68524,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Pac�fico,27,CHOCO,NUQUI,27495,0,Por demanda,0,0,0,3,3,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
